geoid,FIPS,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_li_count,lowaccess_kids_count,lowaccess_seniors_count,pct_lowaccess,pct_lowaccess_li,pct_lowaccess_kids
1400000U,06037502603,6037502603,2019,3636,10,2,2,1,0.002750275,0.000550055,0.000550055
1400000U,06037502604,6037502604,2019,3509,9,2,2,1,0.002564833,0.000569963,0.000569963
1400000U,06037502700,6037502700,2019,6919,4397,715,1175,579,0.635496459,0.103338633,0.169822229
1400000U,06037502801,6037502801,2019,6231,4712,1152,1186,571,0.756218905,0.184882041,0.190338629
1400000U,06037502901,6037502901,2019,5413,0,0,0,0,0,0,0
1400000U,06037503000,6037503000,2019,6057,0,0,0,0,0,0,0
1400000U,06037503103,6037503103,2019,5004,0,0,0,0,0,0,0
1400000U,06037503104,6037503104,2019,2719,0,0,0,0,0,0,0
1400000U,06037503105,6037503105,2019,3634,0,0,0,0,0,0,0
1400000U,06037503106,6037503106,2019,3795,0,0,0,0,0,0,0
1400000U,06037503201,6037503201,2019,3912,0,0,0,0,0,0,0
1400000U,06037503202,6037503202,2019,4462,0,0,0,0,0,0,0
1400000U,06037503301,6037503301,2019,3394,0,0,0,0,0,0,0
1400000U,06037503302,6037503302,2019,6271,0,0,0,0,0,0,0
1400000U,06037503401,6037503401,2019,6593,0,0,0,0,0,0,0
1400000U,06037503402,6037503402,2019,4323,0,0,0,0,0,0,0
1400000U,06037503501,6037503501,2019,6460,0,0,0,0,0,0,0
1400000U,06037503502,6037503502,2019,4060,0,0,0,0,0,0,0
1400000U,06037503601,6037503601,2019,4157,0,0,0,0,0,0,0
1400000U,06037503602,6037503602,2019,3793,0,0,0,0,0,0,0
1400000U,06037503701,6037503701,2019,4717,0,0,0,0,0,0,0
1400000U,06037503702,6037503702,2019,4872,0,0,0,0,0,0,0
1400000U,06037503704,6037503704,2019,4490,194,41,37,26,0.043207127,0.009131403,0.008240535
1400000U,06037503705,6037503705,2019,3514,146,31,28,20,0.041548093,0.008821855,0.007968127
1400000U,06037503801,6037503801,2019,4069,381,129,88,61,0.0936348,0.031703121,0.021626935
1400000U,06037503802,6037503802,2019,5054,0,0,0,0,0,0,0
1400000U,06037503901,6037503901,2019,2700,0,0,0,0,0,0,0
1400000U,06037503902,6037503902,2019,4635,13,2,1,2,0.002804746,0.000431499,0.00021575
1400000U,06037504001,6037504001,2019,5709,0,0,0,0,0,0,0
1400000U,06037504002,6037504002,2019,5383,0,0,0,0,0,0,0
1400000U,06037504101,6037504101,2019,5126,0,0,0,0,0,0,0
1400000U,06037504200,6037504200,2019,5642,700,412,37,415,0.124069479,0.07302375,0.006557958
1400000U,06037530005,6037530005,2019,4346,101,8,15,19,0.023239761,0.001840773,0.00345145
1400000U,06037530006,6037530006,2019,3963,0,0,0,0,0,0,0
1400000U,06037530007,6037530007,2019,6647,858,211,163,210,0.129080788,0.031743644,0.024522341
1400000U,06037530101,6037530101,2019,5398,0,0,0,0,0,0,0
1400000U,06037530102,6037530102,2019,5116,0,0,0,0,0,0,0
1400000U,06037530202,6037530202,2019,4056,0,0,0,0,0,0,0
1400000U,06037530203,6037530203,2019,3238,0,0,0,0,0,0,0
1400000U,06037530204,6037530204,2019,3682,0,0,0,0,0,0,0
1400000U,06037530301,6037530301,2019,2168,0,0,0,0,0,0,0
1400000U,06037530302,6037530302,2019,6556,0,0,0,0,0,0,0
1400000U,06037530400,6037530400,2019,3683,13,8,4,3,0.003529731,0.002172142,0.001086071
1400000U,06037530500,6037530500,2019,4567,166,94,61,14,0.036347712,0.020582439,0.013356689
1400000U,06037530603,6037530603,2019,5016,0,0,0,0,0,0,0
1400000U,06037530700,6037530700,2019,2213,0,0,0,0,0,0,0
1400000U,06037530801,6037530801,2019,6325,0,0,0,0,0,0,0
1400000U,06037530802,6037530802,2019,3664,0,0,0,0,0,0,0
1400000U,06037530901,6037530901,2019,4080,0,0,0,0,0,0,0
1400000U,06037530902,6037530902,2019,4160,0,0,0,0,0,0,0
1400000U,06037531000,6037531000,2019,5628,0,0,0,0,0,0,0
1400000U,06037531101,6037531101,2019,5089,0,0,0,0,0,0,0
1400000U,06037531102,6037531102,2019,3547,0,0,0,0,0,0,0
1400000U,06037531201,6037531201,2019,5333,0,0,0,0,0,0,0
1400000U,06037531202,6037531202,2019,4747,0,0,0,0,0,0,0
1400000U,06037531301,6037531301,2019,5601,0,0,0,0,0,0,0
1400000U,06037531302,6037531302,2019,6707,99,69,34,8,0.014760698,0.010287759,0.005069331
1400000U,06037531502,6037531502,2019,3273,0,0,0,0,0,0,0
1400000U,06037531503,6037531503,2019,3115,0,0,0,0,0,0,0
1400000U,06037531504,6037531504,2019,4414,0,0,0,0,0,0,0
1400000U,06037531602,6037531602,2019,4494,0,0,0,0,0,0,0
1400000U,06037531603,6037531603,2019,3568,0,0,0,0,0,0,0
1400000U,06037531604,6037531604,2019,3580,0,0,0,0,0,0,0
1400000U,06037531701,6037531701,2019,5718,0,0,0,0,0,0,0
1400000U,06037531702,6037531702,2019,4754,0,0,0,0,0,0,0
1400000U,06037531800,6037531800,2019,5066,0,0,0,0,0,0,0
1400000U,06037531901,6037531901,2019,6499,0,0,0,0,0,0,0
1400000U,06037531902,6037531902,2019,4075,0,0,0,0,0,0,0
1400000U,06037532001,6037532001,2019,3415,0,0,0,0,0,0,0
1400000U,06037532002,6037532002,2019,3151,206,117,73,9,0.065376071,0.03713107,0.023167248
1400000U,06037532101,6037532101,2019,6660,0,0,0,0,0,0,0
1400000U,06037532102,6037532102,2019,3574,5,1,2,0,0.001398993,0.000279799,0.000559597
1400000U,06037532200,6037532200,2019,6836,2723,1470,977,130,0.398332358,0.215038034,0.142919836
1400000U,06037532302,6037532302,2019,4690,868,498,254,91,0.185074627,0.106183369,0.054157783
1400000U,06037532303,6037532303,2019,4464,1292,433,375,134,0.289426523,0.096998208,0.084005376
1400000U,06037532304,6037532304,2019,5156,1100,593,274,107,0.213343677,0.115011637,0.053141971
1400000U,06037532500,6037532500,2019,4077,0,0,0,0,0,0,0
1400000U,06037532605,6037532605,2019,3715,0,0,0,0,0,0,0
1400000U,06037532606,6037532606,2019,4284,0,0,0,0,0,0,0
1400000U,06037532607,6037532607,2019,6858,0,0,0,0,0,0,0
1400000U,06037532700,6037532700,2019,2257,0,0,0,0,0,0,0
1400000U,06037532800,6037532800,2019,4409,0,0,0,0,0,0,0
1400000U,06037532900,6037532900,2019,6681,0,0,0,0,0,0,0
1400000U,06037533001,6037533001,2019,4527,0,0,0,0,0,0,0
1400000U,06037533002,6037533002,2019,1672,0,0,0,0,0,0,0
1400000U,06037533103,6037533103,2019,4727,0,0,0,0,0,0,0
1400000U,06037533104,6037533104,2019,4356,0,0,0,0,0,0,0
1400000U,06037533105,6037533105,2019,2580,0,0,0,0,0,0,0
1400000U,06037533108,6037533108,2019,5388,0,0,0,0,0,0,0
1400000U,06037533201,6037533201,2019,2805,0,0,0,0,0,0,0
1400000U,06037533204,6037533204,2019,4572,0,0,0,0,0,0,0
1400000U,06037533300,6037533300,2019,3558,0,0,0,0,0,0,0
1400000U,06037533401,6037533401,2019,5001,0,0,0,0,0,0,0
1400000U,06037533402,6037533402,2019,4105,0,0,0,0,0,0,0
1400000U,06037533403,6037533403,2019,2953,0,0,0,0,0,0,0
1400000U,06037533501,6037533501,2019,3090,0,0,0,0,0,0,0
1400000U,06037533504,6037533504,2019,4063,0,0,0,0,0,0,0
1400000U,06037533601,6037533601,2019,4504,0,0,0,0,0,0,0
1400000U,06037533602,6037533602,2019,5420,0,0,0,0,0,0,0
1400000U,06037533603,6037533603,2019,6619,0,0,0,0,0,0,0
1400000U,06037533701,6037533701,2019,3934,0,0,0,0,0,0,0
1400000U,06037533702,6037533702,2019,3524,0,0,0,0,0,0,0
1400000U,06037533703,6037533703,2019,2771,0,0,0,0,0,0,0
1400000U,06037533803,6037533803,2019,6359,0,0,0,0,0,0,0
1400000U,06037533804,6037533804,2019,4543,0,0,0,0,0,0,0
1400000U,06037533805,6037533805,2019,3636,0,0,0,0,0,0,0
1400000U,06037533806,6037533806,2019,3198,0,0,0,0,0,0,0
1400000U,06037533901,6037533901,2019,6065,0,0,0,0,0,0,0
1400000U,06037533902,6037533902,2019,4051,0,0,0,0,0,0,0
1400000U,06037534001,6037534001,2019,5613,0,0,0,0,0,0,0
1400000U,06037534002,6037534002,2019,4350,0,0,0,0,0,0,0
1400000U,06037534101,6037534101,2019,2285,0,0,0,0,0,0,0
1400000U,06037534102,6037534102,2019,6263,0,0,0,0,0,0,0
1400000U,06037534201,6037534201,2019,4439,0,0,0,0,0,0,0
1400000U,06037534202,6037534202,2019,5790,0,0,0,0,0,0,0
1400000U,06037534203,6037534203,2019,3204,0,0,0,0,0,0,0
1400000U,06037534301,6037534301,2019,4630,0,0,0,0,0,0,0
1400000U,06037534302,6037534302,2019,4443,0,0,0,0,0,0,0
1400000U,06037534403,6037534403,2019,2986,0,0,0,0,0,0,0
1400000U,06037534404,6037534404,2019,3647,0,0,0,0,0,0,0
1400000U,06037534405,6037534405,2019,4292,0,0,0,0,0,0,0
1400000U,06037534406,6037534406,2019,4754,0,0,0,0,0,0,0
1400000U,06037534501,6037534501,2019,5166,0,0,0,0,0,0,0
1400000U,06037534502,6037534502,2019,4213,0,0,0,0,0,0,0
1400000U,06037534700,6037534700,2019,4316,0,0,0,0,0,0,0
1400000U,06037534802,6037534802,2019,2875,0,0,0,0,0,0,0
1400000U,06037534803,6037534803,2019,4930,0,0,0,0,0,0,0
1400000U,06037534804,6037534804,2019,3878,0,0,0,0,0,0,0
1400000U,06037534900,6037534900,2019,6569,0,0,0,0,0,0,0
1400000U,06037535001,6037535001,2019,4325,0,0,0,0,0,0,0
1400000U,06037535002,6037535002,2019,3681,0,0,0,0,0,0,0
1400000U,06037535101,6037535101,2019,7306,0,0,0,0,0,0,0
1400000U,06037535102,6037535102,2019,4517,0,0,0,0,0,0,0
1400000U,06037535200,6037535200,2019,5820,0,0,0,0,0,0,0
1400000U,06037535300,6037535300,2019,6251,0,0,0,0,0,0,0
1400000U,06037535400,6037535400,2019,2822,0,0,0,0,0,0,0
1400000U,06037535501,6037535501,2019,3866,0,0,0,0,0,0,0
1400000U,06037535502,6037535502,2019,4958,0,0,0,0,0,0,0
1400000U,06037535503,6037535503,2019,2497,0,0,0,0,0,0,0
1400000U,06037535603,6037535603,2019,3493,0,0,0,0,0,0,0
1400000U,06037535604,6037535604,2019,4435,0,0,0,0,0,0,0
1400000U,06037535605,6037535605,2019,4153,0,0,0,0,0,0,0
1400000U,06037535606,6037535606,2019,1860,0,0,0,0,0,0,0
1400000U,06037535607,6037535607,2019,4775,0,0,0,0,0,0,0
1400000U,06037535701,6037535701,2019,6050,0,0,0,0,0,0,0
1400000U,06037535702,6037535702,2019,5522,0,0,0,0,0,0,0
1400000U,06037535802,6037535802,2019,6807,0,0,0,0,0,0,0
1400000U,06037535803,6037535803,2019,4458,0,0,0,0,0,0,0
1400000U,06037535804,6037535804,2019,5498,0,0,0,0,0,0,0
1400000U,06037535901,6037535901,2019,5757,0,0,0,0,0,0,0
1400000U,06037535902,6037535902,2019,6519,0,0,0,0,0,0,0
1400000U,06037536000,6037536000,2019,3720,0,0,0,0,0,0,0
1400000U,06037536102,6037536102,2019,3164,0,0,0,0,0,0,0
1400000U,06037536103,6037536103,2019,5516,0,0,0,0,0,0,0
1400000U,06037536104,6037536104,2019,4050,0,0,0,0,0,0,0
1400000U,06037536201,6037536201,2019,5112,4,2,1,0,0.000782473,0.000391236,0.000195618
1400000U,06037536202,6037536202,2019,3039,0,0,0,0,0,0,0
1400000U,06037540000,6037540000,2019,5521,27,14,7,3,0.004890418,0.002535773,0.001267886
1400000U,06037540101,6037540101,2019,6473,0,0,0,0,0,0,0
1400000U,06037540102,6037540102,2019,6972,0,0,0,0,0,0,0
1400000U,06037540201,6037540201,2019,2370,0,0,0,0,0,0,0
1400000U,06037540202,6037540202,2019,6845,0,0,0,0,0,0,0
1400000U,06037540203,6037540203,2019,5594,0,0,0,0,0,0,0
1400000U,06037540300,6037540300,2019,5267,0,0,0,0,0,0,0
1400000U,06037540400,6037540400,2019,2383,0,0,0,0,0,0,0
1400000U,06037540501,6037540501,2019,6942,0,0,0,0,0,0,0
1400000U,06037540502,6037540502,2019,6548,0,0,0,0,0,0,0
1400000U,06037540600,6037540600,2019,4271,0,0,0,0,0,0,0
1400000U,06037540700,6037540700,2019,3014,0,0,0,0,0,0,0
1400000U,06037540800,6037540800,2019,5042,0,0,0,0,0,0,0
1400000U,06037540901,6037540901,2019,4994,0,0,0,0,0,0,0
1400000U,06037540902,6037540902,2019,4506,0,0,0,0,0,0,0
1400000U,06037541003,6037541003,2019,4373,2251,827,505,378,0.5147496,0.189115024,0.115481363
1400000U,06037541100,6037541100,2019,3321,0,0,0,0,0,0,0
1400000U,06037541200,6037541200,2019,5618,0,0,0,0,0,0,0
1400000U,06037541300,6037541300,2019,6031,0,0,0,0,0,0,0
1400000U,06037541401,6037541401,2019,4384,0,0,0,0,0,0,0
1400000U,06037541402,6037541402,2019,2651,0,0,0,0,0,0,0
1400000U,06037541500,6037541500,2019,6070,0,0,0,0,0,0,0
1400000U,06037541603,6037541603,2019,2983,0,0,0,0,0,0,0
1400000U,06037541604,6037541604,2019,6172,0,0,0,0,0,0,0
1400000U,06037541605,6037541605,2019,5353,0,0,0,0,0,0,0
1400000U,06037541606,6037541606,2019,2506,0,0,0,0,0,0,0
1400000U,06037541700,6037541700,2019,6364,0,0,0,0,0,0,0
1400000U,06037541801,6037541801,2019,4903,0,0,0,0,0,0,0
1400000U,06037541802,6037541802,2019,5464,251,100,93,8,0.045937042,0.018301611,0.017020498
1400000U,06037542000,6037542000,2019,5702,0,0,0,0,0,0,0
1400000U,06037542103,6037542103,2019,4114,0,0,0,0,0,0,0
1400000U,06037542104,6037542104,2019,3334,0,0,0,0,0,0,0
1400000U,06037542105,6037542105,2019,5200,0,0,0,0,0,0,0
1400000U,06037542106,6037542106,2019,3226,0,0,0,0,0,0,0
1400000U,06037542200,6037542200,2019,6962,0,0,0,0,0,0,0
1400000U,06037542401,6037542401,2019,4912,0,0,0,0,0,0,0
1400000U,06037542402,6037542402,2019,3183,18,4,3,3,0.005655042,0.001256676,0.000942507
1400000U,06037542501,6037542501,2019,4307,0,0,0,0,0,0,0
1400000U,06037542502,6037542502,2019,4284,0,0,0,0,0,0,0
1400000U,06037542601,6037542601,2019,3003,0,0,0,0,0,0,0
1400000U,06037542602,6037542602,2019,5486,0,0,0,0,0,0,0
1400000U,06037542700,6037542700,2019,5720,0,0,0,0,0,0,0
1400000U,06037542800,6037542800,2019,3162,0,0,0,0,0,0,0
1400000U,06037542900,6037542900,2019,3285,0,0,0,0,0,0,0
1400000U,06037543000,6037543000,2019,4345,509,126,133,79,0.117146145,0.028998849,0.030609896
1400000U,06037543100,6037543100,2019,6739,2061,639,521,303,0.305831726,0.09482119,0.077311174
1400000U,06037543201,6037543201,2019,3607,0,0,0,0,0,0,0
1400000U,06037543203,6037543203,2019,5543,594,104,125,64,0.107162187,0.018762403,0.022550965
1400000U,06037543304,6037543304,2019,6061,4891,1018,1012,926,0.806962547,0.167959083,0.166969147
1400000U,06037543305,6037543305,2019,2635,1504,362,279,266,0.570777989,0.137381404,0.105882353
1400000U,06037543306,6037543306,2019,5716,2878,870,699,435,0.50349895,0.152204339,0.122288314
1400000U,06037543321,6037543321,2019,4722,4032,705,846,432,0.853875476,0.149301144,0.179161372
1400000U,06037543322,6037543322,2019,6611,178,36,46,30,0.026924822,0.00544547,0.0069581
1400000U,06037543400,6037543400,2019,4086,0,0,0,0,0,0,0
1400000U,06037543501,6037543501,2019,6802,0,0,0,0,0,0,0
1400000U,06037543502,6037543502,2019,4554,0,0,0,0,0,0,0
1400000U,06037543503,6037543503,2019,5686,0,0,0,0,0,0,0
1400000U,06037543601,6037543601,2019,3910,0,0,0,0,0,0,0
1400000U,06037543603,6037543603,2019,3690,0,0,0,0,0,0,0
1400000U,06037543605,6037543605,2019,4563,0,0,0,0,0,0,0
1400000U,06037543606,6037543606,2019,3199,0,0,0,0,0,0,0
1400000U,06037543607,6037543607,2019,2833,0,0,0,0,0,0,0
1400000U,06037543701,6037543701,2019,2994,0,0,0,0,0,0,0
1400000U,06037543703,6037543703,2019,3472,0,0,0,0,0,0,0
1400000U,06037543704,6037543704,2019,3604,0,0,0,0,0,0,0
1400000U,06037543705,6037543705,2019,3479,0,0,0,0,0,0,0
1400000U,06037543801,6037543801,2019,5260,0,0,0,0,0,0,0
1400000U,06037543803,6037543803,2019,3971,0,0,0,0,0,0,0
1400000U,06037543804,6037543804,2019,3155,0,0,0,0,0,0,0
1400000U,06037543903,6037543903,2019,3804,95,31,28,11,0.024973712,0.008149317,0.007360673
1400000U,06037543905,6037543905,2019,4510,24,12,8,1,0.005321508,0.002660754,0.001773836
1400000U,06037544001,6037544001,2019,3930,75,20,20,7,0.019083969,0.005089059,0.005089059
1400000U,06037544002,6037544002,2019,4129,16,4,4,2,0.00387503,0.000968758,0.000968758
1400000U,06037550101,6037550101,2019,3274,1,0,0,0,0.000305437,0,0
1400000U,06037550201,6037550201,2019,2700,0,0,0,0,0,0,0
1400000U,06037550202,6037550202,2019,5476,0,0,0,0,0,0,0
1400000U,06037550301,6037550301,2019,5057,0,0,0,0,0,0,0
1400000U,06037550501,6037550501,2019,2609,46,11,11,6,0.017631276,0.004216175,0.004216175
1400000U,06037550502,6037550502,2019,5195,3,0,1,0,0.000577478,0,0.000192493
1400000U,06037550601,6037550601,2019,5639,0,0,0,0,0,0,0
1400000U,06037550602,6037550602,2019,4211,0,0,0,0,0,0,0
1400000U,06037550700,6037550700,2019,6920,0,0,0,0,0,0,0
1400000U,06037550801,6037550801,2019,3919,0,0,0,0,0,0,0
1400000U,06037550802,6037550802,2019,3244,0,0,0,0,0,0,0
1400000U,06037550901,6037550901,2019,3762,0,0,0,0,0,0,0
1400000U,06037550902,6037550902,2019,5572,0,0,0,0,0,0,0
1400000U,06037551001,6037551001,2019,4229,0,0,0,0,0,0,0
1400000U,06037551002,6037551002,2019,2855,0,0,0,0,0,0,0
1400000U,06037551101,6037551101,2019,3926,0,0,0,0,0,0,0
1400000U,06037551102,6037551102,2019,5503,0,0,0,0,0,0,0
1400000U,06037551201,6037551201,2019,3588,0,0,0,0,0,0,0
1400000U,06037551203,6037551203,2019,3955,0,0,0,0,0,0,0
1400000U,06037551204,6037551204,2019,3711,0,0,0,0,0,0,0
1400000U,06037551300,6037551300,2019,5422,0,0,0,0,0,0,0
1400000U,06037551401,6037551401,2019,4245,0,0,0,0,0,0,0
1400000U,06037551402,6037551402,2019,4459,0,0,0,0,0,0,0
1400000U,06037551501,6037551501,2019,4914,0,0,0,0,0,0,0
1400000U,06037551502,6037551502,2019,4250,0,0,0,0,0,0,0
1400000U,06037551700,6037551700,2019,6547,0,0,0,0,0,0,0
1400000U,06037551801,6037551801,2019,3857,0,0,0,0,0,0,0
1400000U,06037551802,6037551802,2019,3676,0,0,0,0,0,0,0
1400000U,06037551900,6037551900,2019,5333,0,0,0,0,0,0,0
1400000U,06037552001,6037552001,2019,4105,0,0,0,0,0,0,0
1400000U,06037552002,6037552002,2019,3721,0,0,0,0,0,0,0
1400000U,06037552100,6037552100,2019,5891,0,0,0,0,0,0,0
1400000U,06037552200,6037552200,2019,6827,0,0,0,0,0,0,0
1400000U,06037552301,6037552301,2019,4900,481,137,129,42,0.098163265,0.027959184,0.026326531
1400000U,06037552302,6037552302,2019,3648,1942,445,494,276,0.532346491,0.121984649,0.135416667
1400000U,06037552400,6037552400,2019,2781,2781,1014,853,212,1,0.364617044,0.3067242
1400000U,06037552601,6037552601,2019,5720,0,0,0,0,0,0,0
1400000U,06037552602,6037552602,2019,4191,8,3,2,1,0.001908852,0.00071582,0.000477213
1400000U,06037552700,6037552700,2019,6985,0,0,0,0,0,0,0
1400000U,06037552800,6037552800,2019,6401,0,0,0,0,0,0,0
1400000U,06037552900,6037552900,2019,6881,0,0,0,0,0,0,0
1400000U,06037553000,6037553000,2019,4823,0,0,0,0,0,0,0
1400000U,06037553100,6037553100,2019,6278,0,0,0,0,0,0,0
1400000U,06037553201,6037553201,2019,3805,0,0,0,0,0,0,0
1400000U,06037553202,6037553202,2019,3238,0,0,0,0,0,0,0
1400000U,06037553300,6037553300,2019,3390,0,0,0,0,0,0,0
1400000U,06037553400,6037553400,2019,3861,0,0,0,0,0,0,0
1400000U,06037553502,6037553502,2019,4183,0,0,0,0,0,0,0
1400000U,06037553503,6037553503,2019,2768,0,0,0,0,0,0,0
1400000U,06037553504,6037553504,2019,5363,0,0,0,0,0,0,0
1400000U,06037553601,6037553601,2019,5261,387,119,109,40,0.07356016,0.022619274,0.020718495
1400000U,06037553602,6037553602,2019,4730,0,0,0,0,0,0,0
1400000U,06037553701,6037553701,2019,4176,0,0,0,0,0,0,0
1400000U,06037553702,6037553702,2019,5236,0,0,0,0,0,0,0
1400000U,06037553801,6037553801,2019,4174,0,0,0,0,0,0,0
1400000U,06037553802,6037553802,2019,6303,0,0,0,0,0,0,0
1400000U,06037553901,6037553901,2019,6896,0,0,0,0,0,0,0
1400000U,06037553902,6037553902,2019,5804,0,0,0,0,0,0,0
1400000U,06037554001,6037554001,2019,4171,0,0,0,0,0,0,0
1400000U,06037554002,6037554002,2019,5659,0,0,0,0,0,0,0
1400000U,06037554101,6037554101,2019,3799,0,0,0,0,0,0,0
1400000U,06037554105,6037554105,2019,4569,0,0,0,0,0,0,0
1400000U,06037554106,6037554106,2019,4172,0,0,0,0,0,0,0
1400000U,06037554201,6037554201,2019,4108,0,0,0,0,0,0,0
1400000U,06037554203,6037554203,2019,3689,0,0,0,0,0,0,0
1400000U,06037554204,6037554204,2019,4391,0,0,0,0,0,0,0
1400000U,06037554301,6037554301,2019,3554,0,0,0,0,0,0,0
1400000U,06037554302,6037554302,2019,3915,0,0,0,0,0,0,0
1400000U,06037554403,6037554403,2019,5462,0,0,0,0,0,0,0
1400000U,06037554404,6037554404,2019,4443,0,0,0,0,0,0,0
1400000U,06037554405,6037554405,2019,3040,0,0,0,0,0,0,0
1400000U,06037554406,6037554406,2019,4875,0,0,0,0,0,0,0
1400000U,06037554511,6037554511,2019,4027,0,0,0,0,0,0,0
1400000U,06037554512,6037554512,2019,6108,0,0,0,0,0,0,0
1400000U,06037554513,6037554513,2019,2507,0,0,0,0,0,0,0
1400000U,06037554514,6037554514,2019,4322,0,0,0,0,0,0,0
1400000U,06037554515,6037554515,2019,3703,0,0,0,0,0,0,0
1400000U,06037554516,6037554516,2019,3902,0,0,0,0,0,0,0
1400000U,06037554517,6037554517,2019,4883,0,0,0,0,0,0,0
1400000U,06037554518,6037554518,2019,5433,0,0,0,0,0,0,0
1400000U,06037554519,6037554519,2019,3610,0,0,0,0,0,0,0
1400000U,06037554521,6037554521,2019,5750,0,0,0,0,0,0,0
1400000U,06037554522,6037554522,2019,4787,0,0,0,0,0,0,0
1400000U,06037554600,6037554600,2019,4360,0,0,0,0,0,0,0
1400000U,06037554700,6037554700,2019,4874,0,0,0,0,0,0,0
1400000U,06037554801,6037554801,2019,3364,0,0,0,0,0,0,0
1400000U,06037554802,6037554802,2019,6165,0,0,0,0,0,0,0
1400000U,06037554900,6037554900,2019,6991,0,0,0,0,0,0,0
1400000U,06037555001,6037555001,2019,5411,0,0,0,0,0,0,0
1400000U,06037555002,6037555002,2019,3475,0,0,0,0,0,0,0
1400000U,06037555105,6037555105,2019,4935,0,0,0,0,0,0,0
1400000U,06037555106,6037555106,2019,4002,0,0,0,0,0,0,0
1400000U,06037555107,6037555107,2019,6084,0,0,0,0,0,0,0
1400000U,06037555202,6037555202,2019,3397,0,0,0,0,0,0,0
1400000U,06037555211,6037555211,2019,5766,0,0,0,0,0,0,0
1400000U,06037555212,6037555212,2019,5032,0,0,0,0,0,0,0
1400000U,06037555300,6037555300,2019,5390,2,0,0,0,0.000371058,0,0
1400000U,06037570001,6037570001,2019,4463,0,0,0,0,0,0,0
1400000U,06037570002,6037570002,2019,2699,0,0,0,0,0,0,0
1400000U,06037570003,6037570003,2019,4443,0,0,0,0,0,0,0
1400000U,06037570100,6037570100,2019,2829,0,0,0,0,0,0,0
1400000U,06037570202,6037570202,2019,6415,0,0,0,0,0,0,0
1400000U,06037570203,6037570203,2019,3973,0,0,0,0,0,0,0
1400000U,06037570204,6037570204,2019,4130,0,0,0,0,0,0,0
1400000U,06037570303,6037570303,2019,4247,0,0,0,0,0,0,0
1400000U,06037570304,6037570304,2019,5171,0,0,0,0,0,0,0
