X,Y,Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-118.32475,34.191326,355431,Roys Produce Market & Liquor NONE,1627 N San Fernando Blvd,,Burbank,CA,91504,4123,LOS ANGELES,Grocery Store,34.191326,-118.32475,,,7081
-118.41727,33.994225,355716,Sanchez Meat Market,4525 Inglewood Blvd,,Culver City,CA,90230,5858,LOS ANGELES,Grocery Store,33.994225,-118.41727,,,7131
-118.18237,33.934177,295474,7-Eleven 18782 D,10648 Atlantic Ave,,Lynwood,CA,90262,2306,LOS ANGELES,Convenience Store,33.934177,-118.18237,,,7200
-118.36088,34.0909,295501,Whole Foods Market 10109,7871 Santa Monica Blvd,,West Hollywood,CA,90046,5344,LOS ANGELES,Super Store,34.0909,-118.36088,,,7202
-118.16035,33.910816,295900,MOBIL/POPEYES CHICKEN & BISCUITS,13745 Paramount Blvd,,South Gate,CA,90280,8236,LOS ANGELES,Convenience Store,33.910816,-118.16035,,,7240
-118.17744,33.885021,297105,Circle K 2725230,16408 Orange Ave,,Paramount,CA,90723,4849,LOS ANGELES,Convenience Store,33.885021,-118.17744,,,7300
-117.80639,34.106651,349075,CVS Pharmacy 4790,120 E Bonita Ave,,San Dimas,CA,91773,3003,LOS ANGELES,Other,34.106651,-117.80639,,,7351
-118.36096,34.090763,349116,T & Y Bakery,7862 Santa Monica Blvd,,West Hollywood,CA,90046,5313,LOS ANGELES,Specialty Store,34.090763,-118.36096,,,7360
-118.45748,34.201889,334777,LLOYD'S LIQUOR,7219 Kester Ave,,Van Nuys,CA,91405,2112,LOS ANGELES,Convenience Store,34.201889,-118.45748,,,7419
-118.34047,33.824284,334811,MARKET WORLD,3030 Sepulveda Blvd,,Torrance,CA,90505,2717,LOS ANGELES,Super Store,33.824284,-118.34047,,,7455
-118.20942,33.804363,296162,LI HOA SEAFOOD MARKET,1320 W Willow St,Ste E,Long Beach,CA,90810,3100,LOS ANGELES,Grocery Store,33.804363,-118.20942,,,7470
-118.37028,34.186489,357138,7-ELEVEN 20401 D,6364 Vineland Ave,,North Hollywood,CA,91606,3722,LOS ANGELES,Convenience Store,34.186489,-118.37028,,,7473
-118.1829,34.115311,356046,99 CENTS ONLY STORES  125,6235 York Blvd,,Los Angeles,CA,90042,3637,LOS ANGELES,Other,34.115311,-118.1829,,,7497
-118.36142,34.064751,297234,99 CENTS ONLY STORES  16,601 S Fairfax Ave,,Los Angeles,CA,90036,3609,LOS ANGELES,Other,34.064751,-118.36142,,,7501
-118.36137,33.937893,335012,C & J Liquor,10805 S Inglewood Ave,,Lennox,CA,90304,2184,LOS ANGELES,Convenience Store,33.937893,-118.36137,,,7539
-118.23569,34.102985,335029,SUPER A FOODS INC 7,2925 Division St,,Los Angeles,CA,90065,1215,LOS ANGELES,Super Store,34.102985,-118.23569,,,7542
-118.34326,33.930923,357330,MOHAMAD POURNAMDARI INC.,3950 W Imperial Hwy,,Inglewood,CA,90303,2610,LOS ANGELES,Convenience Store,33.930923,-118.34326,,,7609
-118.57427,34.381878,290183,RALPHS 757,24975 Pico Canyon Rd,,Stevenson Ranch,CA,91381,1708,LOS ANGELES,Super Store,34.381878,-118.57427,,,7630
-118.34976,34.062347,357354,SMART & FINAL 371,5555 Wilshire Blvd,,Los Angeles,CA,90036,3808,LOS ANGELES,Super Store,34.062347,-118.34976,,,7640
-118.11125,34.57959,347500,Sam's Market & Liquor,1013 E Palmdale Blvd,,Palmdale,CA,93550,4737,LOS ANGELES,Convenience Store,34.57959,-118.11125,,,7652
-118.29171,34.085869,335166,GOLFO DE FONSECA MARKET,804 N Vermont Ave,,Los Angeles,CA,90029,3517,LOS ANGELES,Convenience Store,34.085869,-118.29171,,,7667
-118.06553,33.88781,296508,Stater Bros. Markets 70,12523 Alondra Blvd,,Norwalk,CA,90650,7351,LOS ANGELES,Supermarket,33.88781,-118.06553,,,7683
-118.16502,33.959042,356465,EASTERN FISH MARKET INC,8044 Eastern Ave,,Bell Gardens,CA,90201,6107,LOS ANGELES,Grocery Store,33.959042,-118.16502,,,7794
-118.39723,34.164803,347763,Jons Marketplace 16,12122 Magnolia Blvd,,North Hollywood,CA,91607,2620,LOS ANGELES,Supermarket,34.164803,-118.39723,,,7847
-118.14145,34.013107,289355,EL REGALO DE MICHOACAN,6077 E Olympic Blvd,,Los Angeles,CA,90022,5212,LOS ANGELES,Grocery Store,34.013107,-118.14145,,,7872
-118.28848,34.166058,298051,99 CENTS ONLY STORES  54,6401 San Fernando Rd,,Glendale,CA,91201,2106,LOS ANGELES,Other,34.166058,-118.28848,,,7982
-118.34808,34.098026,352974,RALPHS GROCERY COMPANY 100,7257 W Sunset Blvd,,Los Angeles,CA,90046,3491,LOS ANGELES,Super Store,34.098026,-118.34808,,,8192
-118.06308,33.917671,353120,BRUCE'S LIQUOR STORE INC.,12623 Imperial Hwy,,Santa Fe Springs,CA,90670,4751,LOS ANGELES,Convenience Store,33.917671,-118.06308,,,8207
-118.30902,34.060799,353232,RALPHS GROCERY CO. 16,670 S Western Ave,,Los Angeles,CA,90005,3024,LOS ANGELES,Super Store,34.060799,-118.30902,,,8218
-117.74106,34.079292,351866,7-ELEVEN 33092 A,2055 N Towne Ave,,Pomona,CA,91767,2420,LOS ANGELES,Convenience Store,34.079292,-117.74106,,,8260
-118.34402,34.086922,383360,99 Cents Only Store 84,852 N la Brea Ave,,Los Angeles,CA,90038,3341,LOS ANGELES,Other,34.086922,-118.34402,,,8366
-118.11647,34.06263,385810,TAK SHING HONG,401 E Garvey Ave,,Monterey Park,CA,91755,1906,LOS ANGELES,Other,34.06263,-118.11647,,,8399
-118.14912,34.018627,386187,El Super 3,5646 Whittier Blvd,,Commerce,CA,90022,4106,LOS ANGELES,Supermarket,34.018627,-118.14912,,,8432
-118.26975,34.011112,383372,L.A. MARKET,246 E Martin Luther King Jr Blvd,,Los Angeles,CA,90011,2651,LOS ANGELES,Grocery Store,34.011112,-118.26975,,,8471
-118.32586,33.959927,451793,S & H LIQUOR,3006 W Manchester Blvd,,Inglewood,CA,90305,2339,LOS ANGELES,Convenience Store,33.959927,-118.32586,,,8483
-118.49272,34.201073,451836,FOOD 4 LESS  323,16530 Sherman Way,,Van Nuys,CA,91406,3731,LOS ANGELES,Super Store,34.201073,-118.49272,,,8508
-118.34397,33.94146,351535,Alta Dena Express,10411 S Prairie Ave,,Inglewood,CA,90303,1820,LOS ANGELES,Convenience Store,33.94146,-118.34397,,,8533
-118.27766,34.055122,451984,Just 99 Stores Inc,756 S Alvarado St,,Los Angeles,CA,90057,4020,LOS ANGELES,Convenience Store,34.055122,-118.27766,,,8581
-118.28798,34.098122,350656,VONS 2665,4520 W Sunset Blvd,,Los Angeles,CA,90027,6057,LOS ANGELES,Supermarket,34.098122,-118.28798,,,8632
-118.11736,33.890202,349543,Walgreens 07403,15740 Woodruff Ave,,Bellflower,CA,90706,4018,LOS ANGELES,Other,33.890202,-118.11736,,,8654
-118.24781,33.99588,384074,MICHOACAN MEAT MARKET,5137 Compton Ave,,Los Angeles,CA,90011,4913,LOS ANGELES,Grocery Store,33.99588,-118.24781,,,8755
-118.3812,33.919029,384084,Los Angeles AFB Commissary 1719,483 N Aviation Blvd,B 251,El Segundo,CA,90245,2808,LOS ANGELES,Supermarket,33.919029,-118.3812,,,8756
-118.15056,34.152451,349664,SMART & FINAL 370,401 N Fair Oaks Ave,,Pasadena,CA,91103,3620,LOS ANGELES,Super Store,34.152451,-118.15056,,,8789
-118.0474,34.062752,385246,LA MEXICANA BAKERY,10147 GARVEY AVE,,South El Monte,CA,91733,    ,LOS ANGELES,Other,34.062752,-118.0474,,,8842
-118.17236,34.690582,452592,FOOD 4 LESS 306,44455 Valley Central Way,,Lancaster,CA,93536,6529,LOS ANGELES,Super Store,34.690582,-118.17236,,,8969
-118.18817,34.040459,436529,LOPEZ MARKET,3538 E Cesar E Chavez Ave,,Los Angeles,CA,90063,2239,LOS ANGELES,Convenience Store,34.040459,-118.18817,,,9054
-118.31071,34.102192,436848,ROYAL GROCERY & DELI,1710 Garfield Pl,,Los Angeles,CA,90028,5904,LOS ANGELES,Grocery Store,34.102192,-118.31071,,,9089
-118.39263,34.143475,436939,Trader Joe's 122,11976 Ventura Blvd,,Studio City,CA,91604,2606,LOS ANGELES,Supermarket,34.143475,-118.39263,,,9098
-117.75304,34.078754,340987,SMART & FINAL 308,160 W Willow St,,Pomona,CA,91768,1828,LOS ANGELES,Super Store,34.078754,-117.75304,,,9144
-118.43907,34.186615,282590,Gigi's Liquor,14038 Victory Blvd,,Van Nuys,CA,91401,2226,LOS ANGELES,Convenience Store,34.186615,-118.43907,,,9231
-118.2613,34.055218,282638,BIXEL LIQUOR STORE,467 S Bixel St,,Los Angeles,CA,90017,1439,LOS ANGELES,Convenience Store,34.055218,-118.2613,,,9234
-118.27402,34.059189,354623,SAM'S CORNER LIQUOR,2001 W 6th St,,Los Angeles,CA,90057,3165,LOS ANGELES,Convenience Store,34.059189,-118.27402,,California Department of Food and Agriculture,9334
-118.1824,34.660309,340134,Stater Bros. Markets 146,2845 W Avenue L,,Lancaster,CA,93536,4022,LOS ANGELES,Supermarket,34.660309,-118.1824,,,9362
-118.61353,34.201088,340610,RALPHS  721,22333 Sherman Way,,Canoga Park,CA,91303,1050,LOS ANGELES,Super Store,34.201088,-118.61353,,,9410
-118.30884,33.752975,340704,RALPHS GROCERY COMPANY 87,1050 N Western Ave,,San Pedro,CA,90732,2428,LOS ANGELES,Super Store,33.752975,-118.30884,,,9415
-118.10025,33.985081,434975,J.B. Liquor and JR. Market,8729 Washington Blvd,,Pico Rivera,CA,90660,3726,LOS ANGELES,Convenience Store,33.985081,-118.10025,,,9603
-118.35189,34.15218,341569,Trader Joe's 54,10130 Riverside Dr,,Toluca Lake,CA,91602,2532,LOS ANGELES,Supermarket,34.15218,-118.35189,,,9646
-118.27401,33.983978,435835,ROY'S MARKET,6127 S Main St,,Los Angeles,CA,90003,1237,LOS ANGELES,Convenience Store,33.983978,-118.27401,,,9736
-118.30013,34.174213,341793,RALPHS GROCERY CO.  193,25 E Alameda Ave,,Burbank,CA,91502,2029,LOS ANGELES,Super Store,34.174213,-118.30013,,,9779
-118.27818,34.070065,435988,SMART & FINAL 459,2720 Beverly Blvd,,Los Angeles,CA,90057,1008,LOS ANGELES,Super Store,34.070065,-118.27818,,,9804
-118.26537,33.791023,341875,EDDIE LIQUOR JR MARKET,222 W Pacific Coast Hwy,,Wilmington,CA,90744,2522,LOS ANGELES,Convenience Store,33.791023,-118.26537,,,9826
-117.93482,34.036201,436047,ENSENADA MEAT MARKET 2,16047 E AMAR ROAD,,VALINDA,CA,91744,    ,LOS ANGELES,Grocery Store,34.036201,-117.93482,,,9848
-118.19961,33.943508,436166,Dollar Club,4100 Tweedy Blvd,,South Gate,CA,90280,6149,LOS ANGELES,Convenience Store,33.943508,-118.19961,,,9878
-118.34391,33.920502,255929,FRANK'S LIQUOR,12329 Prairie Ave,,Hawthorne,CA,90250,4020,LOS ANGELES,Convenience Store,33.920502,-118.34391,,,9889
-118.38053,33.901756,255962,Trader Joe's 106,1800 ROSECRANS BLVD,,Manhattan Beach,CA,90266,    ,LOS ANGELES,Supermarket,33.901756,-118.38053,,,9901
-118.201,33.804699,255993,Ken's Island Food,747 W Willow St,,Long Beach,CA,90806,2834,LOS ANGELES,Grocery Store,33.804699,-118.201,,,9905
-118.28582,33.818222,281708,7-ELEVEN #13724 C,22829 Figueroa St,,Carson,CA,90745,4633,LOS ANGELES,Convenience Store,33.818222,-118.28582,,,9908
-118.19234,33.776371,354381,Rainbow Seafood Market Inc.,754 Pine Ave,,Long Beach,CA,90813,4417,LOS ANGELES,Other,33.776371,-118.19234,,,10000
-118.08276,33.903912,318115,99 CENTS ONLY STORES  32,14029 Pioneer Blvd,,Norwalk,CA,90650,3923,LOS ANGELES,Other,33.903912,-118.08276,,,10046
-118.08619,34.558128,318349,FOOD 4 LESS 360,2341 E Avenue S,,Palmdale,CA,93550,6201,LOS ANGELES,Super Store,34.558128,-118.08619,,,10070
-118.14378,33.93412,318549,99 Cents Only Store 67,11916 Paramount Blvd,,Downey,CA,90241,    ,LOS ANGELES,Other,33.93412,-118.14378,,,10086
-118.29149,34.035553,316736,3 STAR DISCOUNT,2222 S Vermont Ave,,Los Angeles,CA,90007,1655,LOS ANGELES,Convenience Store,34.035553,-118.29149,,,10129
-118.3796,34.208492,318973,Saticoy Liquor,11415 Saticoy St,,North Hollywood,CA,91605,2928,LOS ANGELES,Convenience Store,34.208492,-118.3796,,,10151
-118.44772,34.172039,300600,RALPHS 702,14440 Burbank Blvd,,Sherman Oaks,CA,91401,4823,LOS ANGELES,Super Store,34.172039,-118.44772,,,10163
-118.17535,34.087284,257462,EL SERENO MEAT MARKET,4944 Huntington Dr S,,Los Angeles,CA,90032,1627,LOS ANGELES,Supermarket,34.087284,-118.17535,,,10198
-118.30377,34.047192,258049,H.L. FOODSERVICE CO.,2920 W Pico Blvd,,Los Angeles,CA,90006,3818,LOS ANGELES,Other,34.047192,-118.30377,,,10249
-118.46397,34.318634,258160,El Rancho Plaza Market,13566 Glenoaks Blvd,,Sylmar,CA,91342,1314,LOS ANGELES,Grocery Store,34.318634,-118.46397,,,10259
-118.25335,34.025696,240693,CRESCENT POULTRY INC.,1000 E Washington Blvd,Ste 117,Los Angeles,CA,90021,3070,LOS ANGELES,Specialty Store,34.025696,-118.25335,,,10276
-118.35307,34.070347,256677,7-ELEVEN 17304,6077 W 3rd St,,Los Angeles,CA,90036,3140,LOS ANGELES,Convenience Store,34.070347,-118.35307,,,10360
-118.40176,34.021503,240873,ASIA FOODS,10200 Venice Blvd,Ste 105,Culver City,CA,90232,3347,LOS ANGELES,Grocery Store,34.021503,-118.40176,,,10497
-118.53318,34.193878,315755,VALLEY PRODUCE & DELI,18345 Vanowen St,,Reseda,CA,91335,5439,LOS ANGELES,Super Store,34.193878,-118.53318,,,10616
-117.96694,34.085663,317327,RAMIREZ MEAT MARKET TORTILLERIA,4005 La Rica Ave,,Baldwin Park,CA,91706,3130,LOS ANGELES,Grocery Store,34.085663,-117.96694,,,10680
-118.19682,34.045906,315883,MALABAR MARKET,3054 Malabar St,,Los Angeles,CA,90063,4017,LOS ANGELES,Convenience Store,34.045906,-118.19682,,,10692
-118.26521,33.914501,241164,Best Bargain,13010 Avalon Blvd,,Los Angeles,CA,90061,2736,LOS ANGELES,Other,33.914501,-118.26521,,,10743
-118.03111,34.07299,319538,99 CENTS ONLY STORES  52,11114 Ramona Blvd,,El Monte,CA,91731,3139,LOS ANGELES,Other,34.07299,-118.03111,,,10769
-118.57215,34.220295,316191,Jons Marketplace 15,20151 Roscoe Blvd,,Winnetka,CA,91306,1627,LOS ANGELES,Supermarket,34.220295,-118.57215,,,10861
-118.00587,34.140259,319700,Baja Ranch Market 1,328 W Huntington Dr,,Monrovia,CA,91016,3304,LOS ANGELES,Super Store,34.140259,-118.00587,,,10877
-118.20594,34.046036,317790,DOLLAR MAX 4,2457 E Cesar E Chavez Ave,,Los Angeles,CA,90033,3001,LOS ANGELES,Convenience Store,34.046036,-118.20594,,,10881
-118.1313,33.939045,299101,CVS Pharmacy 3986,8400 Firestone Blvd,,Downey,CA,90241,3844,LOS ANGELES,Other,33.939045,-118.1313,,,10889
-118.29979,34.101788,316455,Nairi Meat & Deli,5065 Hollywood Blvd,Ste 108,Los Angeles,CA,90027,    ,LOS ANGELES,Grocery Store,34.101788,-118.29979,,,10987
-117.96049,34.09079,396770,RAINBOW SEAFOOD MARKET 2,4303 Maine Ave,Ste 107,Baldwin Park,CA,91706,2395,LOS ANGELES,Other,34.09079,-117.96049,,,11004
-118.25788,34.136932,396883,A's Liquor Mart,715 S Central Ave,,Glendale,CA,91204,4345,LOS ANGELES,Convenience Store,34.136932,-118.25788,,,11017
-118.113,34.010967,397467,Superior Grocers 106,1201 W Whittier Blvd,,Montebello,CA,90640,4642,LOS ANGELES,Supermarket,34.010967,-118.113,,,11072
-117.97458,34.542858,397536,JOSHUA LIQ & JR MKT.,8714 E Avenue T,And B Unit A,Littlerock,CA,93543,1820,LOS ANGELES,Convenience Store,34.542858,-117.97458,,,11083
-118.19539,33.931747,397670,Gatewood Liquor,3881 E Imperial Hwy,,Lynwood,CA,90262,2257,LOS ANGELES,Convenience Store,33.931747,-118.19539,,,11092
-117.93233,33.998398,264904,Walmart 2251,17150 GALE AVE,,CITY OF INDUSTRY,CA,91745,    ,LOS ANGELES,Super Store,33.998398,-117.93233,,,11114
-118.56926,34.383381,265068,Walmart 2297,25450 THE OLD RD,,STEVENSON RANCH,CA,91381,    ,LOS ANGELES,Super Store,34.383381,-118.56926,,,11135
-118.17362,34.69249,265069,99 Cents Only Store 70,44601 Valley Central Way,,Lancaster,CA,93536,6500,LOS ANGELES,Other,34.69249,-118.17362,,,11136
-118.29624,34.069069,265107,JONS MARKET 1,3667 W 3rd St,,Los Angeles,CA,90020,2042,LOS ANGELES,Supermarket,34.069069,-118.29624,,,11141
-118.41396,34.157684,265731,Whole Foods Market 10784,12905 Riverside Dr,,Sherman Oaks,CA,91423,2209,LOS ANGELES,Super Store,34.157684,-118.41396,,,11198
-118.22249,33.973797,302528,MI VIEJO SAN JUAN MARKET,7213 Seville Ave,,Huntington Park,CA,90255,5740,LOS ANGELES,Grocery Store,33.973797,-118.22249,,,11230
-118.51767,34.19381,323101,ARAX GROCERY & DELI,17644 Vanowen St,,Van Nuys,CA,91406,4315,LOS ANGELES,Grocery Store,34.19381,-118.51767,,,11317
-118.243,34.037968,323148,C & C MARKET INC,1106 E 7th St,,Los Angeles,CA,90021,1504,LOS ANGELES,Convenience Store,34.037968,-118.243,,,11323
-118.39655,34.190712,302725,SMART & FINAL 374,6601 Laurel Canyon Blvd,,North Hollywood,CA,91606,1522,LOS ANGELES,Super Store,34.190712,-118.39655,,,11393
-118.38506,34.18219,396199,Superior Grocers 118,6140 Lankershim Blvd,,North Hollywood,CA,91606,4808,LOS ANGELES,Supermarket,34.18219,-118.38506,,,11515
-118.29908,33.723179,396321,ALMA MARKET,2305 S Alma St,,San Pedro,CA,90731,5714,LOS ANGELES,Convenience Store,33.723179,-118.29908,,,11528
-118.13301,34.023689,398140,VICTORY LIQUOR,536 N Garfield Ave,,Montebello,CA,90640,1611,LOS ANGELES,Convenience Store,34.023689,-118.13301,,,11610
-118.30115,33.79446,301853,Yees Market,25304 Belle Porte Ave,,Harbor City,CA,90710,2820,LOS ANGELES,Convenience Store,33.79446,-118.30115,,,11618
-118.26582,33.779755,337733,FOOD 4 LESS  760,336 W Anaheim St,,Wilmington,CA,90744,4421,LOS ANGELES,Super Store,33.779755,-118.26582,,,11700
-118.11226,34.67495,336344,CHALLENGER LIQUOR,1004 E Avenue K,,Lancaster,CA,93535,4846,LOS ANGELES,Convenience Store,34.67495,-118.11226,,,11756
-118.45165,34.224899,336395,FOOD 4 LESS 314,8530 Tobias Ave,,Panorama City,CA,91402,2995,LOS ANGELES,Super Store,34.224899,-118.45165,,,11759
-117.82402,34.10656,336686,Trader Joe's 28,856 W Arrow Hwy,,San Dimas,CA,91773,2446,LOS ANGELES,Supermarket,34.10656,-117.82402,,,11781
-118.39855,34.069839,264376,Beverly Hills Market,303 N Crescent Dr,,Beverly Hills,CA,90210,4855,LOS ANGELES,Grocery Store,34.069839,-118.39855,,,11813
-118.16425,33.957134,264385,GALICIA'S MEAT MARKET,8214 Eastern Ave,,Bell Gardens,CA,90201,6111,LOS ANGELES,Grocery Store,33.957134,-118.16425,,,11817
-118.08219,33.862709,338813,PIONEER CASH & CARRY,18601 Pioneer Blvd,,Artesia,CA,90701,5629,LOS ANGELES,Other,33.862709,-118.08219,,,11852
-118.31098,33.831451,264557,RALPHS 132,1770 W Carson St,,Torrance,CA,90501,2821,LOS ANGELES,Super Store,33.831451,-118.31098,,,11902
-118.14149,33.9445,264584,Stater Bros. Markets 155,7814 E Firestone Blvd,,Downey,CA,90241,4221,LOS ANGELES,Supermarket,33.9445,-118.14149,,,11913
-118.1984,34.018791,264637,FOOD 4 LESS 330,3654 E Olympic Blvd,,Los Angeles,CA,90023,3129,LOS ANGELES,Super Store,34.018791,-118.1984,,,11923
-118.34589,34.017708,453940,7-Eleven 32831A,4501 W Martin Luther King Jr Blvd,,Los Angeles,CA,90016,5901,LOS ANGELES,Convenience Store,34.017708,-118.34589,,,12021
-118.17056,33.786156,326960,EAST 15TH STREET MARKET,1732 E 15th St,,Long Beach,CA,90813,2412,LOS ANGELES,Grocery Store,33.786156,-118.17056,,,12045
-118.27832,34.001801,324450,C & C LIQUOR & MARKET,4606 S Broadway,,Los Angeles,CA,90037,2730,LOS ANGELES,Convenience Store,34.001801,-118.27832,,,12135
-118.26088,34.118279,456387,KOPPER KEG LIQUOR,3237 Glendale Blvd,,Los Angeles,CA,90039,1831,LOS ANGELES,Convenience Store,34.118279,-118.26088,,,12173
-118.36982,34.186718,454043,CVS Pharmacy 4789,10945 Victory Blvd,,North Hollywood,CA,91606,3717,LOS ANGELES,Other,34.186718,-118.36982,,,12182
-118.38886,34.077156,458499,Ralphs Fresh Fare 724,9040 Beverly Blvd,,West Hollywood,CA,90048,2418,LOS ANGELES,Super Store,34.077156,-118.38886,,,12205
-118.20081,34.120281,457628,Super A Foods 11,5250 York Blvd,,Highland Park,CA,90042,1744,LOS ANGELES,Super Store,34.120281,-118.20081,,,12213
-118.21782,33.918259,457670,El Ahorro Market,2823 N Santa Fe Ave,,Compton,CA,90222,2325,LOS ANGELES,Convenience Store,33.918259,-118.21782,,,12217
-118.50291,34.235748,457952,7-ELEVEN 18818 B,17001 Nordhoff St,,Northridge,CA,91325,2626,LOS ANGELES,Convenience Store,34.235748,-118.50291,,,12246
-118.14263,33.791855,458104,RALPHS GROCERY COMPANY 186,1930 N Lakewood Blvd,,Long Beach,CA,90815,2714,LOS ANGELES,Super Store,33.791855,-118.14263,,,12265
-118.33018,33.790039,458171,Trader Joe's 29,2545 Pacific Coast Hwy,Ste B,Torrance,CA,90505,7035,LOS ANGELES,Supermarket,33.790039,-118.33018,,,12272
-118.35941,34.18483,458286,NELSONS LIQUOR,4420 W Victory Blvd,,Burbank,CA,91505,1335,LOS ANGELES,Convenience Store,34.18483,-118.35941,,,12279
-118.58929,34.250038,327070,SAMS MINI MARKET,20909 Lassen St,,Chatsworth,CA,91311,4285,LOS ANGELES,Convenience Store,34.250038,-118.58929,,,12316
-118.29098,34.086521,1575364,Al Iman Super Store,4350 Normal Ave,,Los Angeles,CA,90029,2705,LOS ANGELES,Convenience Store,34.086521,-118.29098,,,12374
-118.44904,34.193661,453476,99 CENTS ONLY STORES 81,6755 Van Nuys Blvd,VANOWEN,Van Nuys,CA,91405,4610,LOS ANGELES,Other,34.193661,-118.44904,,,12394
-118.45409,34.228073,453688,SMILEY'S MARKET,14712 Parthenia St,Ste A,Panorama City,CA,91402,2992,LOS ANGELES,Convenience Store,34.228073,-118.45409,,,12409
-117.89115,33.988731,326468,Greenland Market,18901 Colima Rd,,Rowland Heights,CA,91748,2942,LOS ANGELES,Super Store,33.988731,-117.89115,,,12498
-118.4653,34.201092,454326,CVS Pharmacy 4792,15232 Sherman Way,,Van Nuys,CA,91405,2022,LOS ANGELES,Other,34.201092,-118.4653,,,12572
-117.8719,34.136059,456703,VONS 2169,435 W Foothill Blvd,,Glendora,CA,91741,3363,LOS ANGELES,Supermarket,34.136059,-117.8719,,,12593
-118.00759,33.949257,458614,RALPHS GROCERY COMPANY 64,14919 Whittier Blvd,,Whittier,CA,90605,1793,LOS ANGELES,Super Store,33.949257,-118.00759,,,12594
-118.01685,34.061535,456782,BOTTLE 'N CORK LIQUOR,12086 Valley Blvd,,El Monte,CA,91732,3137,LOS ANGELES,Convenience Store,34.061535,-118.01685,,,12633
-118.29549,34.095348,499901,FOUNTAIN MINI MARKET,4878 Fountain Ave,,Los Angeles,CA,90029,1654,LOS ANGELES,Convenience Store,34.095348,-118.29549,,,12818
-118.34991,34.090004,499905,SMART & FINAL 474,1041 N Fuller Ave,,West Hollywood,CA,90046,6603,LOS ANGELES,Super Store,34.090004,-118.34991,,,12828
-118.13882,33.791222,457348,VONS 3076,1820 Ximeno Ave,,Long Beach,CA,90815,2849,LOS ANGELES,Supermarket,33.791222,-118.13882,,,12858
-118.21759,33.831806,455047,DELA LIQUOR,2721 E Carson St,,Carson,CA,90810,1511,LOS ANGELES,Convenience Store,33.831806,-118.21759,,,12904
-117.73663,34.048206,455399,7-ELEVEN 13946 A,1001 E Grand Ave,,Pomona,CA,91766,3733,LOS ANGELES,Convenience Store,34.048206,-117.73663,,,12931
-118.31779,34.04039,455452,ROSIE'S DISCOUNT STORE,1851 Arlington Ave,,Los Angeles,CA,90019,6225,LOS ANGELES,Convenience Store,34.04039,-118.31779,,,12936
-118.18176,34.028473,455504,Yoly's Market #2,531 S Bonnie Beach Pl,,Los Angeles,CA,90063,1508,LOS ANGELES,Grocery Store,34.028473,-118.18176,,,12941
