Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008
"06037501301","Census Tract 5013.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"501301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5013.01",,,,1215,1081,994,87,12,0,0,0,5,117
"06037501302","Census Tract 5013.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"501302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5013.02",,,,2062,1707,1416,291,20,31,0,4,0,300
"06037501400","Census Tract 5014, Los Angeles County, California","ca","140","00",,,,"06","037",,,"501400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5014",,,,1549,1403,1251,152,44,0,0,31,0,71
"06037501501","Census Tract 5015.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"501501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5015.01",,,,1033,929,869,60,0,0,6,12,0,86
"06037501503","Census Tract 5015.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"501503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5015.03",,,,2602,2272,1991,281,9,0,0,57,0,264
"06037501504","Census Tract 5015.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"501504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5015.04",,,,1398,1165,1131,34,69,0,0,8,0,156
"06037501600","Census Tract 5016, Los Angeles County, California","ca","140","00",,,,"06","037",,,"501600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5016",,,,3511,2800,2396,404,101,0,0,140,7,463
"06037501700","Census Tract 5017, Los Angeles County, California","ca","140","00",,,,"06","037",,,"501700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5017",,,,1833,1666,1605,61,0,0,0,4,40,123
"06037501802","Census Tract 5018.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"501802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5018.02",,,,1610,1436,1235,201,0,0,0,0,21,153
"06037501803","Census Tract 5018.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"501803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5018.03",,,,2433,1899,1785,114,227,0,147,62,8,90
"06037501804","Census Tract 5018.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"501804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5018.04",,,,945,873,763,110,11,0,15,9,13,24
"06037501900","Census Tract 5019, Los Angeles County, California","ca","140","00",,,,"06","037",,,"501900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5019",,,,2007,1860,1727,133,25,0,0,0,0,122
"06037502003","Census Tract 5020.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5020.03",,,,1301,1073,952,121,114,0,0,5,19,90
"06037502004","Census Tract 5020.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5020.04",,,,1703,1585,1287,298,10,24,0,25,0,59
"06037502005","Census Tract 5020.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5020.05",,,,2067,1868,1590,278,88,0,0,0,15,96
"06037502100","Census Tract 5021, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5021",,,,1977,1693,1520,173,15,25,0,11,0,233
"06037502200","Census Tract 5022, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5022",,,,3649,2816,2439,377,277,20,0,51,43,442
"06037502303","Census Tract 5023.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5023.03",,,,3285,3000,2556,444,84,0,0,78,52,71
"06037502401","Census Tract 5024.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5024.01",,,,2286,2005,1872,133,144,0,0,0,29,108
"06037502402","Census Tract 5024.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5024.02",,,,1636,1490,1365,125,5,0,0,10,0,131
"06037502500","Census Tract 5025, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5025",,,,1741,1388,1277,111,82,0,22,15,32,202
"06037502602","Census Tract 5026.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5026.02",,,,2117,1860,1668,192,41,0,0,21,128,67
"06037502603","Census Tract 5026.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5026.03",,,,1445,1292,1178,114,9,69,0,0,0,75
"06037502604","Census Tract 5026.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5026.04",,,,1833,1613,1519,94,0,0,0,18,0,202
"06037502700","Census Tract 5027, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5027",,,,3314,2778,2501,277,31,22,26,10,71,376
"06037502801","Census Tract 5028.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5028.01",,,,3101,2690,2443,247,19,0,0,45,0,347
"06037502901","Census Tract 5029.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"502901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5029.01",,,,3048,2743,2442,301,19,6,0,0,6,274
"06037503000","Census Tract 5030, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5030",,,,2622,2496,2222,274,19,0,0,38,0,69
"06037503103","Census Tract 5031.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5031.03",,,,2584,2319,1902,417,12,0,0,52,35,166
"06037503104","Census Tract 5031.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5031.04",,,,1208,1041,853,188,27,0,0,30,14,96
"06037503105","Census Tract 5031.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5031.05",,,,1716,1524,1405,119,42,0,0,0,48,102
"06037503106","Census Tract 5031.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5031.06",,,,1970,1781,1530,251,5,0,6,0,28,150
"06037503201","Census Tract 5032.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5032.01",,,,1792,1559,1408,151,19,0,0,4,12,198
"06037503202","Census Tract 5032.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5032.02",,,,2231,2061,1809,252,16,0,0,0,38,116
"06037503301","Census Tract 5033.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5033.01",,,,1880,1727,1613,114,13,0,0,8,5,127
"06037503302","Census Tract 5033.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5033.02",,,,2670,2449,2315,134,0,0,0,3,20,198
"06037503401","Census Tract 5034.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5034.01",,,,3611,3078,2630,448,47,0,93,80,13,300
"06037503402","Census Tract 5034.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5034.02",,,,1917,1744,1616,128,3,0,18,0,14,138
"06037503501","Census Tract 5035.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5035.01",,,,3879,3405,2973,432,19,0,30,9,180,236
"06037503502","Census Tract 5035.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5035.02",,,,1893,1724,1502,222,0,0,0,0,14,155
"06037503601","Census Tract 5036.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5036.01",,,,2132,1749,1525,224,45,10,25,11,0,292
"06037503602","Census Tract 5036.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5036.02",,,,2158,1813,1670,143,39,0,0,76,7,223
"06037503701","Census Tract 5037.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5037.01",,,,2221,2007,1822,185,19,0,6,17,0,172
"06037503702","Census Tract 5037.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5037.02",,,,2689,2449,2108,341,8,0,0,24,0,208
"06037503704","Census Tract 5037.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5037.04",,,,2070,1618,1364,254,27,15,0,0,17,393
"06037503705","Census Tract 5037.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5037.05",,,,1325,1145,1017,128,29,0,0,13,0,138
"06037503801","Census Tract 5038.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5038.01",,,,1648,1352,1229,123,63,0,0,31,0,202
"06037503802","Census Tract 5038.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5038.02",,,,2884,2397,2185,212,220,23,0,2,0,242
"06037503901","Census Tract 5039.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5039.01",,,,1172,1030,932,98,0,4,14,0,0,124
"06037503902","Census Tract 5039.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5039.02",,,,2441,2081,1969,112,23,7,0,0,8,322
"06037504001","Census Tract 5040.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"504001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5040.01",,,,2259,1584,1455,129,17,0,44,379,28,207
"06037504002","Census Tract 5040.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"504002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5040.02",,,,2569,2154,1973,181,0,0,81,61,18,255
"06037504101","Census Tract 5041.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"504101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5041.01",,,,2295,1963,1814,149,0,10,0,0,22,300
"06037504200","Census Tract 5042, Los Angeles County, California","ca","140","00",,,,"06","037",,,"504200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5042",,,,3040,2621,2371,250,42,5,7,14,7,344
"06037530005","Census Tract 5300.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5300.05",,,,1448,1191,960,231,0,0,0,9,53,195
"06037530006","Census Tract 5300.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5300.06",,,,2251,2081,1680,401,52,0,9,62,0,47
"06037530007","Census Tract 5300.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5300.07",,,,2836,2454,1981,473,28,7,39,0,36,272
"06037530101","Census Tract 5301.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5301.01",,,,2189,1714,1457,257,130,0,21,98,7,219
"06037530102","Census Tract 5301.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5301.02",,,,1834,1612,1336,276,9,0,0,89,26,98
"06037530202","Census Tract 5302.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5302.02",,,,2298,1903,1721,182,117,0,0,25,0,253
"06037530203","Census Tract 5302.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5302.03",,,,1263,1067,886,181,100,0,0,36,0,60
"06037530204","Census Tract 5302.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5302.04",,,,2111,1861,1688,173,54,0,0,0,0,196
"06037530301","Census Tract 5303.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5303.01",,,,992,797,675,122,116,0,0,39,8,32
"06037530302","Census Tract 5303.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5303.02",,,,2950,2595,2126,469,157,21,0,0,0,177
"06037530400","Census Tract 5304, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5304",,,,1186,991,791,200,45,0,0,14,23,113
"06037530500","Census Tract 5305, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5305",,,,1850,1538,981,557,101,7,0,15,39,150
"06037530603","Census Tract 5306.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5306.03",,,,2168,1769,1538,231,159,0,16,21,58,145
"06037530700","Census Tract 5307, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5307",,,,1153,956,861,95,67,0,0,12,42,76
"06037530801","Census Tract 5308.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5308.01",,,,2565,1932,1633,299,85,22,0,92,34,400
"06037530802","Census Tract 5308.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5308.02",,,,1417,1183,977,206,57,0,11,46,9,111
"06037530901","Census Tract 5309.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5309.01",,,,1974,1636,1414,222,143,0,26,70,27,72
"06037530902","Census Tract 5309.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5309.02",,,,1617,1080,940,140,320,0,22,132,0,63
"06037531000","Census Tract 5310, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5310",,,,2272,1799,1501,298,259,0,36,19,20,139
"06037531101","Census Tract 5311.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5311.01",,,,2129,1780,1391,389,119,0,27,90,18,95
"06037531102","Census Tract 5311.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5311.02",,,,1175,954,832,122,94,0,19,59,0,49
"06037531201","Census Tract 5312.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5312.01",,,,1810,1596,1371,225,78,0,0,0,51,85
"06037531202","Census Tract 5312.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5312.02",,,,1804,1527,1258,269,111,0,0,52,28,86
"06037531301","Census Tract 5313.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5313.01",,,,2192,1674,1485,189,235,0,29,11,122,121
"06037531302","Census Tract 5313.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5313.02",,,,2254,1800,1628,172,210,0,36,44,126,38
"06037531502","Census Tract 5315.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5315.02",,,,1106,977,902,75,77,0,0,0,0,52
"06037531503","Census Tract 5315.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5315.03",,,,1183,1080,821,259,42,0,0,0,35,26
"06037531504","Census Tract 5315.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5315.04",,,,1910,1639,1398,241,136,22,0,28,13,72
"06037531602","Census Tract 5316.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5316.02",,,,1755,1147,1030,117,287,0,0,143,126,52
"06037531603","Census Tract 5316.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5316.03",,,,1658,1527,1015,512,38,0,13,68,0,12
"06037531604","Census Tract 5316.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5316.04",,,,1294,1104,899,205,62,35,0,39,36,18
"06037531701","Census Tract 5317.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5317.01",,,,2592,1925,1623,302,339,0,64,64,9,191
"06037531702","Census Tract 5317.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5317.02",,,,2412,2045,1570,475,194,0,0,100,0,73
"06037531800","Census Tract 5318, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5318",,,,2625,1962,1658,304,106,0,0,141,0,416
"06037531901","Census Tract 5319.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5319.01",,,,3526,2537,1989,548,300,0,130,171,92,296
"06037531902","Census Tract 5319.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5319.02",,,,2185,1987,1528,459,123,10,0,6,0,59
"06037532001","Census Tract 5320.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5320.01",,,,1215,1025,955,70,90,0,0,27,0,73
"06037532002","Census Tract 5320.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5320.02",,,,1757,1443,1136,307,15,0,22,21,64,192
"06037532101","Census Tract 5321.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5321.01",,,,3389,2913,2580,333,147,5,16,133,9,166
"06037532102","Census Tract 5321.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5321.02",,,,1806,1559,1226,333,38,0,0,12,14,183
"06037532200","Census Tract 5322, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5322",,,,3478,2969,2648,321,306,0,0,94,51,58
"06037532302","Census Tract 5323.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5323.02",,,,1870,1522,1383,139,21,53,0,68,66,140
"06037532303","Census Tract 5323.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5323.03",,,,2091,1454,1339,115,184,0,0,241,88,124
"06037532304","Census Tract 5323.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5323.04",,,,1538,1198,1077,121,106,0,0,18,92,124
"06037532500","Census Tract 5325, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5325",,,,1618,1406,1223,183,38,0,0,131,11,32
"06037532605","Census Tract 5326.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5326.05",,,,1832,1518,1329,189,75,0,0,13,0,226
"06037532606","Census Tract 5326.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5326.06",,,,1928,1442,1145,297,213,0,0,126,101,46
"06037532607","Census Tract 5326.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5326.07",,,,2060,1658,1391,267,160,0,30,101,3,108
"06037532700","Census Tract 5327, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5327",,,,1392,1107,932,175,198,0,0,0,18,69
"06037532800","Census Tract 5328, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5328",,,,1684,1270,1127,143,191,0,13,77,36,97
"06037532900","Census Tract 5329, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5329",,,,2728,1980,1710,270,368,12,64,86,202,16
"06037533001","Census Tract 5330.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"533001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5330.01",,,,1598,1325,1154,171,111,0,25,55,10,72
"06037533002","Census Tract 5330.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"533002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5330.02",,,,841,783,734,49,52,0,0,0,0,6
"06037533103","Census Tract 5331.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"533103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5331.03",,,,1410,1033,940,93,166,0,26,76,24,85
