GEO_ID,,NAME,Total Population
1400000U,06037900104,"Census Tract 9001.04, Los Angeles County, California",6556
1400000U,06037900301,"Census Tract 9003.01, Los Angeles County, California",3957
1400000U,06037900501,"Census Tract 9005.01, Los Angeles County, California",7610
1400000U,06037900504,"Census Tract 9005.04, Los Angeles County, California",7557
1400000U,06037900505,"Census Tract 9005.05, Los Angeles County, California",4548
1400000U,06037900506,"Census Tract 9005.06, Los Angeles County, California",4944
1400000U,06037900508,"Census Tract 9005.08, Los Angeles County, California",4543
1400000U,06037900509,"Census Tract 9005.09, Los Angeles County, California",4693
1400000U,06037900510,"Census Tract 9005.10, Los Angeles County, California",4015
1400000U,06037900602,"Census Tract 9006.02, Los Angeles County, California",6016
1400000U,06037900606,"Census Tract 9006.06, Los Angeles County, California",4090
1400000U,06037900607,"Census Tract 9006.07, Los Angeles County, California",4263
1400000U,06037900608,"Census Tract 9006.08, Los Angeles County, California",3845
1400000U,06037900609,"Census Tract 9006.09, Los Angeles County, California",5805
1400000U,06037900610,"Census Tract 9006.10, Los Angeles County, California",3929
1400000U,06037900611,"Census Tract 9006.11, Los Angeles County, California",4352
1400000U,06037900701,"Census Tract 9007.01, Los Angeles County, California",5591
1400000U,06037900703,"Census Tract 9007.03, Los Angeles County, California",4667
1400000U,06037900704,"Census Tract 9007.04, Los Angeles County, California",3584
1400000U,06037900705,"Census Tract 9007.05, Los Angeles County, California",4939
1400000U,06037900804,"Census Tract 9008.04, Los Angeles County, California",3895
1400000U,06037900805,"Census Tract 9008.05, Los Angeles County, California",5626
1400000U,06037900806,"Census Tract 9008.06, Los Angeles County, California",4562
1400000U,06037900807,"Census Tract 9008.07, Los Angeles County, California",4566
1400000U,06037900808,"Census Tract 9008.08, Los Angeles County, California",4590
1400000U,06037900901,"Census Tract 9009.01, Los Angeles County, California",2951
1400000U,06037900902,"Census Tract 9009.02, Los Angeles County, California",1674
1400000U,06037901003,"Census Tract 9010.03, Los Angeles County, California",3278
1400000U,06037901007,"Census Tract 9010.07, Los Angeles County, California",2127
1400000U,06037901008,"Census Tract 9010.08, Los Angeles County, California",3093
1400000U,06037901009,"Census Tract 9010.09, Los Angeles County, California",5741
1400000U,06037901010,"Census Tract 9010.10, Los Angeles County, California",6185
1400000U,06037901011,"Census Tract 9010.11, Los Angeles County, California",5374
1400000U,06037901012,"Census Tract 9010.12, Los Angeles County, California",5314
1400000U,06037901013,"Census Tract 9010.13, Los Angeles County, California",4431
1400000U,06037901014,"Census Tract 9010.14, Los Angeles County, California",5270
1400000U,06037901101,"Census Tract 9011.01, Los Angeles County, California",6257
1400000U,06037901102,"Census Tract 9011.02, Los Angeles County, California",5703
1400000U,06037901209,"Census Tract 9012.09, Los Angeles County, California",1370
1400000U,06037901210,"Census Tract 9012.10, Los Angeles County, California",1516
1400000U,06037901214,"Census Tract 9012.14, Los Angeles County, California",4519
1400000U,06037901215,"Census Tract 9012.15, Los Angeles County, California",4112
1400000U,06037901216,"Census Tract 9012.16, Los Angeles County, California",2733
1400000U,06037901217,"Census Tract 9012.17, Los Angeles County, California",1529
1400000U,06037901218,"Census Tract 9012.18, Los Angeles County, California",2462
1400000U,06037901300,"Census Tract 9013, Los Angeles County, California",2011
1400000U,06037910002,"Census Tract 9100.02, Los Angeles County, California",7697
1400000U,06037910210,"Census Tract 9102.10, Los Angeles County, California",7399
1400000U,06037910211,"Census Tract 9102.11, Los Angeles County, California",1916
1400000U,06037910212,"Census Tract 9102.12, Los Angeles County, California",3403
1400000U,06037910213,"Census Tract 9102.13, Los Angeles County, California",1285
1400000U,06037910214,"Census Tract 9102.14, Los Angeles County, California",6336
1400000U,06037910215,"Census Tract 9102.15, Los Angeles County, California",7110
1400000U,06037910216,"Census Tract 9102.16, Los Angeles County, California",4722
1400000U,06037910217,"Census Tract 9102.17, Los Angeles County, California",5873
1400000U,06037910218,"Census Tract 9102.18, Los Angeles County, California",4413
1400000U,06037910301,"Census Tract 9103.01, Los Angeles County, California",4392
1400000U,06037910302,"Census Tract 9103.02, Los Angeles County, California",6514
1400000U,06037910401,"Census Tract 9104.01, Los Angeles County, California",6368
1400000U,06037910404,"Census Tract 9104.04, Los Angeles County, California",4370
1400000U,06037910405,"Census Tract 9104.05, Los Angeles County, California",6149
1400000U,06037910501,"Census Tract 9105.01, Los Angeles County, California",6344
1400000U,06037910502,"Census Tract 9105.02, Los Angeles County, California",4481
1400000U,06037910504,"Census Tract 9105.04, Los Angeles County, California",4857
1400000U,06037910505,"Census Tract 9105.05, Los Angeles County, California",3456
1400000U,06037910601,"Census Tract 9106.01, Los Angeles County, California",7226
1400000U,06037910602,"Census Tract 9106.02, Los Angeles County, California",4428
1400000U,06037910605,"Census Tract 9106.05, Los Angeles County, California",5134
1400000U,06037910606,"Census Tract 9106.06, Los Angeles County, California",3222
1400000U,06037910607,"Census Tract 9106.07, Los Angeles County, California",3946
1400000U,06037910608,"Census Tract 9106.08, Los Angeles County, California",3550
1400000U,06037910706,"Census Tract 9107.06, Los Angeles County, California",6553
1400000U,06037910707,"Census Tract 9107.07, Los Angeles County, California",5968
1400000U,06037910709,"Census Tract 9107.09, Los Angeles County, California",1818
1400000U,06037910712,"Census Tract 9107.12, Los Angeles County, California",3155
1400000U,06037910713,"Census Tract 9107.13, Los Angeles County, California",6055
1400000U,06037910714,"Census Tract 9107.14, Los Angeles County, California",3934
1400000U,06037910715,"Census Tract 9107.15, Los Angeles County, California",7105
1400000U,06037910716,"Census Tract 9107.16, Los Angeles County, California",6636
1400000U,06037910717,"Census Tract 9107.17, Los Angeles County, California",2403
1400000U,06037910718,"Census Tract 9107.18, Los Angeles County, California",5861
1400000U,06037910719,"Census Tract 9107.19, Los Angeles County, California",4484
1400000U,06037910720,"Census Tract 9107.20, Los Angeles County, California",5194
1400000U,06037910721,"Census Tract 9107.21, Los Angeles County, California",3330
1400000U,06037910804,"Census Tract 9108.04, Los Angeles County, California",3338
1400000U,06037910807,"Census Tract 9108.07, Los Angeles County, California",6092
1400000U,06037910808,"Census Tract 9108.08, Los Angeles County, California",3494
1400000U,06037910809,"Census Tract 9108.09, Los Angeles County, California",2337
1400000U,06037910810,"Census Tract 9108.10, Los Angeles County, California",2685
1400000U,06037910814,"Census Tract 9108.14, Los Angeles County, California",3601
1400000U,06037910815,"Census Tract 9108.15, Los Angeles County, California",5142
1400000U,06037911001,"Census Tract 9110.01, Los Angeles County, California",3958
1400000U,06037911100,"Census Tract 9111, Los Angeles County, California",7827
1400000U,06037920013,"Census Tract 9200.13, Los Angeles County, California",7801
1400000U,06037920015,"Census Tract 9200.15, Los Angeles County, California",6724
1400000U,06037920016,"Census Tract 9200.16, Los Angeles County, California",4423
1400000U,06037920017,"Census Tract 9200.17, Los Angeles County, California",4241
1400000U,06037920018,"Census Tract 9200.18, Los Angeles County, California",2184
1400000U,06037920020,"Census Tract 9200.20, Los Angeles County, California",7009
1400000U,06037920028,"Census Tract 9200.28, Los Angeles County, California",8017
1400000U,06037920029,"Census Tract 9200.29, Los Angeles County, California",5931
1400000U,06037920030,"Census Tract 9200.30, Los Angeles County, California",5399
1400000U,06037920031,"Census Tract 9200.31, Los Angeles County, California",4850
1400000U,06037920034,"Census Tract 9200.34, Los Angeles County, California",4152
1400000U,06037920035,"Census Tract 9200.35, Los Angeles County, California",8172
1400000U,06037920038,"Census Tract 9200.38, Los Angeles County, California",2629
1400000U,06037920039,"Census Tract 9200.39, Los Angeles County, California",1808
1400000U,06037920040,"Census Tract 9200.40, Los Angeles County, California",5045
1400000U,06037920041,"Census Tract 9200.41, Los Angeles County, California",1473
1400000U,06037920042,"Census Tract 9200.42, Los Angeles County, California",7762
1400000U,06037920043,"Census Tract 9200.43, Los Angeles County, California",8832
1400000U,06037920044,"Census Tract 9200.44, Los Angeles County, California",2737
1400000U,06037920045,"Census Tract 9200.45, Los Angeles County, California",4438
1400000U,06037920046,"Census Tract 9200.46, Los Angeles County, California",2914
1400000U,06037920047,"Census Tract 9200.47, Los Angeles County, California",6676
1400000U,06037920048,"Census Tract 9200.48, Los Angeles County, California",6307
1400000U,06037920049,"Census Tract 9200.49, Los Angeles County, California",5777
1400000U,06037920050,"Census Tract 9200.50, Los Angeles County, California",1328
1400000U,06037920102,"Census Tract 9201.02, Los Angeles County, California",5115
1400000U,06037920104,"Census Tract 9201.04, Los Angeles County, California",2732
1400000U,06037920106,"Census Tract 9201.06, Los Angeles County, California",3096
1400000U,06037920109,"Census Tract 9201.09, Los Angeles County, California",5766
1400000U,06037920110,"Census Tract 9201.10, Los Angeles County, California",3098
1400000U,06037920111,"Census Tract 9201.11, Los Angeles County, California",3053
1400000U,06037920112,"Census Tract 9201.12, Los Angeles County, California",4220
1400000U,06037920114,"Census Tract 9201.14, Los Angeles County, California",6331
1400000U,06037920115,"Census Tract 9201.15, Los Angeles County, California",4144
1400000U,06037920116,"Census Tract 9201.16, Los Angeles County, California",5057
1400000U,06037920118,"Census Tract 9201.18, Los Angeles County, California",5931
1400000U,06037920119,"Census Tract 9201.19, Los Angeles County, California",1833
1400000U,06037920120,"Census Tract 9201.20, Los Angeles County, California",4192
1400000U,06037920121,"Census Tract 9201.21, Los Angeles County, California",10332
1400000U,06037920200,"Census Tract 9202, Los Angeles County, California",5584
1400000U,06037920303,"Census Tract 9203.03, Los Angeles County, California",1593
1400000U,06037920312,"Census Tract 9203.12, Los Angeles County, California",5933
1400000U,06037920313,"Census Tract 9203.13, Los Angeles County, California",5304
1400000U,06037920314,"Census Tract 9203.14, Los Angeles County, California",3142
1400000U,06037920322,"Census Tract 9203.22, Los Angeles County, California",2998
1400000U,06037920326,"Census Tract 9203.26, Los Angeles County, California",7212
1400000U,06037920328,"Census Tract 9203.28, Los Angeles County, California",1987
1400000U,06037920329,"Census Tract 9203.29, Los Angeles County, California",6723
1400000U,06037920330,"Census Tract 9203.30, Los Angeles County, California",4166
1400000U,06037920331,"Census Tract 9203.31, Los Angeles County, California",3751
1400000U,06037920332,"Census Tract 9203.32, Los Angeles County, California",1950
1400000U,06037920334,"Census Tract 9203.34, Los Angeles County, California",6363
1400000U,06037920338,"Census Tract 9203.38, Los Angeles County, California",5642
1400000U,06037920339,"Census Tract 9203.39, Los Angeles County, California",8114
1400000U,06037920340,"Census Tract 9203.40, Los Angeles County, California",3208
1400000U,06037920341,"Census Tract 9203.41, Los Angeles County, California",3287
